student_id,iso_week,logins,submissions,forum_posts,minutes_on_platform
100627,9,2,1,0,58
100627,10,2,0,0,60
100627,11,4,0,0,69
100627,12,0,0,1,0
100627,13,2,0,0,51
100627,14,7,0,0,174
100628,1,3,0,0,86
100628,2,4,0,0,118
100628,3,3,0,0,45
100628,4,2,0,0,54
100628,5,2,0,0,41
100628,6,2,0,0,12
100628,7,1,0,0,36
100628,8,0,0,0,0
100628,9,2,0,0,48
100628,10,1,0,1,62
100628,11,2,0,0,93
100628,12,0,0,0,0
100628,13,1,1,0,54
100628,14,0,0,0,31
100629,1,10,1,0,296
100629,2,9,2,0,226
100629,3,4,1,0,69
100629,4,6,1,0,160
100629,5,6,0,0,157
100629,6,4,1,1,111
100629,7,10,2,1,247
100629,8,9,0,0,238
100629,9,5,1,0,148
100629,10,9,0,2,278
100629,11,7,0,0,184
100629,12,4,0,0,101
100629,13,7,1,3,183
100629,14,4,2,0,129
100630,1,4,1,2,113
100630,2,5,0,0,141
100630,3,1,0,1,61
100630,4,2,1,0,58
100630,5,2,1,2,41
100630,6,1,0,0,56
100630,7,4,1,1,130
100630,8,4,0,1,115
100630,9,3,1,1,33
100630,10,5,1,0,106
100630,11,2,0,0,48
100630,12,4,1,1,81
100630,13,2,0,0,34
100630,14,4,1,0,86
100631,1,3,0,0,71
100631,2,3,0,0,95
100631,3,9,1,0,259
100631,4,6,0,0,172
100631,5,3,2,0,85
100631,6,2,0,0,76
100631,7,5,0,0,134
100631,8,2,1,0,59
100631,9,2,1,0,48
100631,10,6,2,0,144
100631,11,5,0,1,109
100631,12,7,0,0,165
100631,13,3,1,1,68
100631,14,5,1,0,130
100632,1,5,1,0,121
100632,2,6,0,2,153
100632,3,6,1,0,169
100632,4,4,1,1,105
100632,5,8,0,0,189
100632,6,4,1,0,142
100632,7,8,2,0,217
100632,8,7,0,1,185
100632,9,9,0,0,211
100632,10,2,0,1,47
100632,11,3,1,1,84
100632,12,5,0,0,120
100633,1,7,1,0,179
100633,2,5,0,0,135
100633,3,2,0,1,52
100633,4,6,1,1,175
100633,5,7,1,1,193
100633,6,7,1,0,221
100633,7,2,1,0,49
100633,8,6,0,2,169
100633,9,8,1,1,215
100633,10,3,1,1,64
100633,11,8,0,1,220
100633,12,5,0,1,116
100633,13,11,2,1,311
100633,14,10,1,0,277
100634,1,5,0,0,105
100634,2,5,0,0,113
100634,3,1,0,0,53
100634,4,1,0,0,46
100634,5,1,0,0,20
100634,6,0,0,0,0
100634,7,0,0,0,0
100634,8,5,0,0,112
100634,9,0,0,0,0
100634,10,2,0,0,43
100634,11,2,0,0,55
100634,12,1,0,0,0
100634,13,1,0,0,21
100634,14,0,0,0,0
100635,1,4,0,0,116
100635,2,5,0,0,134
100635,3,1,1,1,56
100635,4,5,0,0,96
100635,5,7,0,0,176
100635,6,4,0,0,114
100635,7,3,0,0,72
100635,8,3,0,0,80
100635,9,7,0,0,200
100635,10,5,0,1,106
100635,11,6,1,1,153
100635,12,6,0,1,152
100635,13,5,0,1,136
100635,14,7,2,0,162
100636,1,2,1,0,81
100636,2,1,1,1,23
100636,3,3,0,0,63
100636,4,4,0,0,101
100636,5,2,0,1,10
100636,6,2,0,1,80
100636,7,0,0,0,10
100636,8,0,1,0,0
100636,9,0,1,1,0
100636,10,2,0,1,56
100636,11,5,0,0,133
100636,12,1,1,0,30
100636,13,0,0,0,22
100636,14,0,0,1,0
100637,1,2,1,0,71
100637,2,3,0,0,85
100637,3,1,1,0,19
100637,4,4,0,1,106
100637,5,4,0,0,97
100637,6,4,0,0,93
100637,7,3,0,0,66
100637,8,0,0,0,0
100637,9,1,0,0,40
100637,10,3,0,1,77
100637,11,1,0,0,47
100637,12,3,0,0,89
100638,1,1,1,0,43
100638,2,2,0,0,42
100638,3,8,1,2,246
100638,4,3,1,2,57
100638,5,6,0,2,148
100638,6,3,0,0,77
100638,7,3,1,0,85
100638,8,4,0,0,105
100638,9,6,1,2,144
100638,10,4,0,2,88
100638,11,6,0,1,149
100638,12,4,1,0,104
100638,13,1,0,1,53
100638,14,3,0,1,64
100639,1,11,0,0,304
100639,2,7,1,0,202
100639,3,8,1,0,175
100639,4,8,0,1,183
100639,5,4,1,0,116
100639,6,12,1,1,330
100639,7,7,0,1,167
100639,8,10,1,1,250
100639,9,13,0,0,323
100639,10,6,0,2,107
100639,11,6,1,1,128
100639,12,7,0,6,186
100639,13,11,1,0,303
100639,14,6,0,0,167
100640,1,2,1,0,73
100640,2,4,0,0,101
100640,3,2,0,0,60
100640,4,4,0,0,85
100640,5,4,1,0,119
100640,6,4,0,0,89
100640,7,3,1,0,57
100640,8,5,1,0,152
100640,9,7,0,0,173
100640,10,2,0,1,45
100640,11,4,0,2,111
100640,12,5,0,1,133
100640,13,3,0,1,76
100640,14,6,1,0,144
100641,1,9,1,2,271
100641,2,23,1,2,577
100641,3,7,1,2,189
100641,4,23,0,1,577
100641,5,15,2,1,386
100641,6,10,2,2,267
100641,7,12,2,0,325
100641,8,10,2,1,300
100641,9,11,1,1,319
100641,10,9,2,1,241
100641,11,13,2,3,315
100641,12,8,2,1,173
100641,13,9,2,0,215
100641,14,15,1,1,409
100642,1,9,2,1,232
100642,2,4,2,1,117
100642,3,6,1,1,113
100642,4,10,1,1,276
100642,5,14,0,2,346
100642,6,9,1,2,239
100642,7,8,2,2,236
100642,8,5,2,0,138
100642,9,5,0,1,155
100642,10,14,1,0,365
100642,11,17,1,0,444
100642,12,10,1,1,290
100642,13,13,1,0,333
100642,14,8,1,0,206
100643,1,6,1,1,171
100643,2,1,1,1,38
100643,3,3,0,0,85
100643,4,6,0,0,133
100643,5,1,0,0,43
100643,6,1,1,0,61
100643,7,2,0,1,7
100643,8,4,1,2,95
100643,9,3,0,0,130
100643,10,2,1,0,67
100643,11,6,1,0,158
100643,12,1,1,0,55
100643,13,4,1,3,97
100643,14,0,0,0,0
100644,1,2,0,0,32
100644,2,1,0,0,0
100644,3,5,0,0,138
100644,4,1,1,0,30
100644,5,1,0,0,23
100644,6,1,0,0,20
100644,7,1,0,0,23
100644,8,0,1,0,19
100644,9,0,0,0,0
100644,10,0,0,0,9
100644,11,0,0,0,4
100644,12,0,0,0,34
100644,13,1,0,0,0
100644,14,0,0,0,0
100645,1,6,0,2,133
100645,2,5,0,0,131
100645,3,5,0,0,114
100645,4,3,0,0,55
100645,5,1,1,0,48
100645,6,2,0,0,37
100645,7,2,1,0,41
100645,8,5,0,0,123
100645,9,2,0,0,40
100645,10,2,1,0,74
100645,11,2,0,0,38
100645,12,2,0,1,78
100645,13,6,0,0,148
100645,14,1,0,0,39
100646,1,2,0,1,83
100646,2,5,0,0,147
100646,3,3,0,0,59
100646,4,1,0,0,42
100646,5,1,0,0,25
100646,6,4,0,0,123
100646,7,1,0,1,46
100646,8,3,0,0,83
100646,9,2,0,1,17
100646,10,1,0,0,11
100646,11,1,0,1,27
100646,12,0,0,0,0
100646,13,0,0,1,0
100646,14,2,0,0,43
100647,1,2,0,1,64
100647,2,4,1,1,105
100647,3,4,0,0,105
100647,4,6,0,0,140
100647,5,4,0,1,98
100647,6,3,1,1,63
100647,7,4,0,0,99
100647,8,3,0,0,64
100647,9,2,1,1,55
100647,10,5,0,0,114
100647,11,3,1,0,92
100647,12,1,0,0,29
100647,13,0,0,0,0
100647,14,2,1,1,70
100648,1,3,1,0,88
100648,2,2,0,1,58
100648,3,4,0,0,63
100648,4,8,0,0,199
100648,5,7,0,0,196
100648,6,2,1,0,57
100648,7,1,1,1,30
100648,8,5,0,0,154
100648,9,4,0,0,136
100648,10,5,1,0,149
100648,11,6,2,0,171
100648,12,3,0,0,73
100648,13,4,0,0,122
100648,14,3,0,1,83
100649,1,4,0,0,131
100649,2,6,1,2,189
100649,3,1,1,0,23
100649,4,4,1,0,116
100649,5,5,0,0,141
100649,6,3,1,0,103
100649,7,5,0,2,145
100649,8,4,1,0,110
100649,9,6,1,0,132
100649,10,4,0,2,89
100650,1,8,1,1,197
100650,2,5,2,1,135
100650,3,2,0,0,58
100650,4,5,1,1,104
100650,5,2,1,0,83
100650,6,6,0,0,129
100650,7,12,0,0,310
100650,8,6,1,0,159
100650,9,7,1,0,203
100650,10,5,0,1,135
100650,11,3,0,1,83
100650,12,4,1,0,91
100650,13,10,1,1,223
100650,14,2,1,0,42
100651,1,11,0,1,239
100651,2,6,0,1,147
100651,3,2,1,1,48
100651,4,7,0,1,197
100651,5,11,0,1,299
100651,6,8,1,3,200
100651,7,5,0,0,122
100651,8,5,0,2,154
100651,9,7,0,0,177
100651,10,5,0,1,142
100651,11,2,1,3,44
100651,12,7,1,0,176
100651,13,4,1,0,131
100651,14,4,0,1,106
100652,1,5,0,3,145
100652,2,9,1,2,225
100652,3,7,0,3,182
100652,4,8,0,0,198
100652,5,4,0,0,111
100652,6,5,1,0,152
100652,7,6,2,1,118
100652,8,4,1,0,119
100652,9,10,1,0,277
100652,10,3,0,0,91
100652,11,7,0,1,165
100652,12,7,2,0,194
100652,13,10,0,0,291
100652,14,1,1,1,32
100653,1,5,1,1,138
100653,2,6,0,0,173
100653,3,5,1,1,109
100653,4,5,1,2,152
100653,5,6,1,2,136
100653,6,11,1,0,279
100653,7,3,1,3,70
100653,8,7,0,2,196
100653,9,4,1,1,125
100653,10,4,1,0,117
100653,11,7,1,0,164
100653,12,8,0,1,182
100653,13,5,0,0,137
100653,14,6,0,0,174
100654,1,3,1,0,43
100654,2,3,0,1,120
100654,3,6,0,1,133
100654,4,7,1,0,184
100654,5,3,0,0,68
100654,6,1,1,0,42
100654,7,3,1,0,119
100654,8,8,0,1,236
100654,9,5,0,0,121
100654,10,4,1,0,87
100654,11,7,1,1,162
100654,12,6,0,1,176
100654,13,3,0,1,71
100654,14,5,1,0,131
100655,1,2,0,1,48
100655,2,3,0,1,114
100655,3,1,0,2,8
100655,4,4,0,0,123
100655,5,3,0,2,83
100655,6,2,1,0,44
100655,7,2,1,0,34
100655,8,2,0,0,43
100655,9,1,1,1,19
100655,10,4,0,1,92
100655,11,3,1,2,49
100655,12,3,0,0,61
100655,13,1,1,0,32
100655,14,1,0,1,39
100656,1,0,0,0,0
100656,2,0,0,0,0
100656,3,3,0,0,96
100656,4,0,0,0,0
100656,5,0,0,0,5
100656,6,1,0,0,21
100656,7,1,0,0,23
100656,8,0,0,1,19
100656,9,0,0,0,7
100656,10,0,0,0,0
100656,11,0,0,0,0
100656,12,0,0,0,16
100656,13,0,1,0,0
100656,14,0,0,0,0
100657,1,8,2,1,216
100657,2,7,1,0,213
100657,3,10,1,0,240
100657,4,5,0,1,108
100657,5,5,1,1,126
100657,6,4,0,1,95
100657,7,3,0,0,87
100657,8,8,0,0,227
100657,9,7,0,0,159
100657,10,5,1,0,137
100657,11,3,0,1,111
100657,12,5,1,1,94
100657,13,5,2,0,133
100657,14,3,0,0,76
100658,1,4,1,1,98
100658,2,5,0,0,131
100658,3,4,0,0,86
100658,4,2,0,0,76
100658,5,6,0,0,159
100658,6,2,0,0,70
100658,7,3,0,0,93
100658,8,6,0,0,134
100658,9,1,0,0,46
100658,10,2,0,0,24
100658,11,5,0,0,112
100658,12,1,0,2,11
100658,13,0,0,1,7
100658,14,0,0,0,4
100659,1,3,0,0,56
100659,2,5,0,0,133
100659,3,2,1,1,21
100659,4,1,0,0,28
100659,5,2,0,0,42
100659,6,2,0,0,43
100659,7,3,0,0,66
100659,8,4,1,0,79
100659,9,3,0,0,84
100660,1,9,0,0,202
100660,2,7,0,1,163
100660,3,8,0,2,186
100660,4,6,0,0,160
100660,5,3,0,1,62
100660,6,5,1,1,128
100660,7,4,1,1,102
100660,8,5,1,0,125
100660,9,8,2,0,201
100660,10,6,1,2,152
100660,11,3,1,0,95
100660,12,5,0,1,150
100660,13,7,1,1,156
100660,14,1,1,2,0
100661,1,1,0,0,63
100661,2,1,0,1,51
100661,3,2,1,0,57
100661,4,4,0,1,99
100661,5,3,0,0,54
100661,6,2,0,1,84
100661,7,5,0,0,98
100661,8,2,1,0,66
100661,9,3,0,0,68
100661,10,5,0,0,158
100661,11,3,0,0,41
100661,12,5,0,1,163
100661,13,3,0,1,83
100661,14,5,0,2,137
100662,1,2,1,0,71
100662,2,1,0,0,52
100662,3,5,1,1,125
100662,4,0,0,0,0
100662,5,2,0,0,53
100662,6,1,0,0,23
100662,7,3,0,1,65
100662,8,3,0,0,96
100662,9,6,0,1,163
100662,10,0,0,0,8
100662,11,3,0,0,88
100662,12,3,0,0,89
100662,13,2,0,1,58
100662,14,2,0,1,35
100663,1,4,0,0,59
100663,2,2,1,1,64
100663,3,3,0,0,68
100663,4,2,0,1,39
100663,5,1,0,0,17
100663,6,4,2,2,105
100663,7,1,0,0,61
100663,8,3,0,1,76
100663,9,1,0,0,32
100663,10,1,0,0,17
100663,11,0,0,0,19
100663,12,2,0,0,47
100663,13,2,0,0,20
100663,14,3,0,0,77
100664,1,8,0,0,220
100664,2,3,0,0,81
100664,3,1,0,0,41
100664,4,2,1,0,63
100664,5,3,0,0,92
100664,6,2,0,0,55
100664,7,1,0,0,39
100664,8,3,0,0,59
100664,9,3,0,0,80
100664,10,1,0,0,34
100664,11,0,0,0,9
100664,12,3,0,0,101
100664,13,1,0,0,9
100664,14,2,0,1,38
100665,1,1,0,0,14
100665,2,2,0,0,29
100665,3,3,0,0,86
100665,4,1,0,0,0
100665,5,1,0,0,5
100665,6,4,0,0,113
100665,7,3,0,0,103
100665,8,0,0,3,20
100665,9,2,0,0,50
100665,10,0,0,0,14
100665,11,0,0,0,18
100665,12,0,0,1,0
100665,13,1,0,0,35
100665,14,1,0,0,4
100666,1,3,0,0,91
100666,2,7,0,0,196
100666,3,4,0,1,91
100666,4,6,1,0,147
100666,5,3,1,2,95
100666,6,5,0,0,132
100666,7,3,0,1,89
100666,8,2,1,0,41
100666,9,2,2,0,30
100666,10,4,0,0,93
100666,11,3,1,2,79
100666,12,4,0,1,104
100666,13,3,0,1,78
100666,14,1,0,1,12
100667,1,5,1,1,110
100667,2,9,0,2,234
100667,3,6,1,1,168
100667,4,4,2,1,90
100667,5,7,0,0,197
100667,6,3,0,0,85
100667,7,7,0,0,188
100667,8,6,1,0,165
100667,9,3,1,2,65
100667,10,4,1,0,96
100667,11,8,0,0,209
100667,12,9,1,1,217
100667,13,4,0,1,91
100667,14,8,0,1,230
100668,1,6,0,1,138
100668,2,4,0,0,92
100668,3,5,0,0,129
100668,4,6,1,1,133
100668,5,7,1,0,167
100668,6,5,1,0,129
100668,7,8,1,2,190
100668,8,6,1,0,192
100668,9,8,0,1,193
100668,10,6,1,0,166
100668,11,8,0,0,197
100668,12,9,2,0,228
100668,13,2,0,2,39
100668,14,7,1,1,156
100669,1,6,0,1,162
100669,2,5,0,0,128
100669,3,6,0,1,158
100669,4,9,1,0,215
100669,5,3,1,1,73
100669,6,8,1,1,231
100669,7,5,1,0,128
100669,8,6,0,1,126
100669,9,5,1,0,156
100669,10,8,0,0,183
100669,11,4,0,1,80
100669,12,6,1,0,166
100669,13,7,0,2,183
100669,14,8,0,0,186
100670,1,3,0,0,89
100670,2,3,0,2,87
100670,3,5,1,1,130
100670,4,1,0,0,18
100670,5,6,1,0,160
100670,6,6,0,0,168
100670,7,3,1,0,77
100670,8,3,0,0,52
100670,9,5,0,1,141
100670,10,2,0,0,62
100670,11,7,1,0,184
100670,12,4,1,1,133
100670,13,2,1,0,63
100670,14,0,0,0,1
100671,1,0,0,0,2
100671,2,2,0,0,13
100671,3,1,0,0,32
100671,4,1,0,0,8
100671,5,0,0,0,76
100671,6,0,0,0,0
100671,7,0,0,0,0
100671,8,3,0,0,75
100671,9,0,0,0,18
100671,10,1,0,0,32
100671,11,0,0,0,22
100671,12,0,0,0,6
100671,13,0,0,0,28
100671,14,1,0,0,8
100672,1,5,1,0,66
100672,2,1,1,0,22
100672,3,2,0,0,65
100672,4,1,0,0,18
100672,5,1,0,0,14
100672,6,0,1,0,0
100672,7,1,0,0,43
100672,8,2,0,0,84
100672,9,0,0,0,0
100672,10,0,0,0,14
100672,11,0,0,0,0
100672,12,0,0,0,0
100672,13,0,0,0,13
100672,14,1,0,0,32
100673,1,1,0,0,0
100673,2,4,1,1,102
100673,3,4,1,2,65
100673,4,10,1,1,260
100673,5,5,0,1,120
100673,6,1,1,0,17
100673,7,4,0,1,93
100673,8,6,0,2,152
100673,9,5,1,0,119
100673,10,4,0,0,97
100673,11,7,0,1,181
100673,12,2,0,0,90
100673,13,4,0,1,127
100673,14,5,0,0,128
100674,1,3,0,2,65
100674,2,2,0,0,47
100674,3,2,1,0,34
100674,4,5,0,0,122
100674,5,1,1,1,55
100674,6,0,0,1,6
100674,7,2,0,0,35
100674,8,3,0,0,58
100674,9,0,0,1,30
100674,10,2,0,2,17
100674,11,3,0,0,96
100674,12,4,0,0,109
100674,13,0,0,0,0
100674,14,1,0,0,27
100675,1,12,0,0,315
100675,2,2,0,0,18
100675,3,6,1,1,120
100675,4,3,0,0,63
100675,5,6,0,0,152
100675,6,6,1,1,147
100675,7,5,1,0,141
100675,8,10,0,2,272
100675,9,6,0,0,154
100675,10,8,0,1,213
100675,11,11,0,0,272
100675,12,6,0,0,154
100675,13,4,1,2,102
100675,14,9,1,0,210
100676,1,8,0,1,224
100676,2,7,0,1,140
100676,3,4,0,0,118
100676,4,10,1,0,279
100676,5,4,2,0,89
100676,6,0,0,2,18
100676,7,7,1,0,202
100676,8,6,0,0,150
100676,9,9,1,0,205
100676,10,4,1,1,82
100676,11,5,0,0,141
100676,12,3,0,0,111
100676,13,3,0,1,102
100676,14,3,0,0,36
100677,1,2,0,0,36
100677,2,0,0,0,37
100677,3,2,0,0,61
100677,4,2,0,0,14
100677,5,0,0,0,9
100677,6,1,0,0,30
100677,7,0,0,0,0
100677,8,0,0,0,0
100677,9,0,0,0,0
100677,10,0,0,0,2
100677,11,0,0,0,0
100677,12,0,0,0,0
100677,13,0,0,0,0
100677,14,0,1,1,4
100678,1,4,2,1,70
100678,2,7,1,1,184
100678,3,5,0,0,114
100678,4,4,1,1,110
100678,5,2,0,1,38
100678,6,3,1,0,63
100678,7,5,1,1,147
100678,8,7,1,1,170
100678,9,2,0,3,96
100678,10,5,0,1,147
100678,11,5,0,0,131
100678,12,4,0,0,124
100678,13,5,1,0,112
100678,14,7,1,2,190
100679,1,4,0,1,60
100679,2,4,0,0,103
100679,3,3,1,0,86
100679,4,6,1,0,195
100679,5,8,0,0,223
100679,6,3,0,0,39
100679,7,7,1,0,189
100679,8,2,1,1,50
100679,9,3,1,0,105
100679,10,5,1,1,99
100679,11,5,1,0,130
100679,12,7,0,0,206
100679,13,7,1,1,159
100679,14,4,1,0,64
100680,1,5,1,0,154
100680,2,5,0,0,133
100680,3,3,0,1,67
100680,4,4,0,0,110
100680,5,6,0,0,198
100680,6,4,1,0,99
100680,7,5,0,0,129
100680,8,5,0,0,178
100680,9,2,0,1,75
100680,10,2,0,2,65
100680,11,6,0,1,137
100680,12,5,1,0,136
100680,13,3,0,1,62
100680,14,5,0,0,149
100681,1,6,1,1,173
100681,2,11,1,1,287
100681,3,13,2,1,355
100681,4,15,1,0,389
100681,5,8,0,1,208
100681,6,6,0,0,139
100681,7,12,2,0,301
100681,8,4,1,0,111
100681,9,10,0,0,270
100681,10,6,1,2,136
100681,11,9,1,2,225
100681,12,4,0,1,107
100681,13,10,0,3,252
100681,14,12,2,2,332
100682,1,5,0,0,133
100682,2,2,1,0,73
100682,3,3,0,1,85
100682,4,3,1,0,96
100682,5,8,1,0,180
100682,6,4,0,0,145
100682,7,4,0,1,108
100682,8,3,0,0,34
100682,9,2,0,2,56
100682,10,3,0,1,55
100682,11,6,1,1,166
100682,12,3,0,0,78
100682,13,3,1,0,94
100682,14,3,0,2,80
100683,1,3,0,0,116
100683,2,3,0,0,95
100683,3,3,0,0,101
100683,4,2,0,0,65
100683,5,0,0,0,0
100683,6,1,0,0,44
100683,7,1,0,0,21
100683,8,0,0,0,10
100683,9,1,0,0,22
100683,10,1,0,0,11
100683,11,2,0,0,43
100683,12,0,1,0,7
100683,13,0,0,0,10
100683,14,0,0,0,8
100684,1,6,0,1,136
100684,2,2,0,0,30
100684,3,3,1,1,103
100684,4,1,0,0,14
100684,5,7,0,0,159
100684,6,6,0,0,135
100684,7,2,1,1,34
100684,8,3,0,1,63
100684,9,1,1,0,54
100684,10,3,1,0,54
100684,11,2,1,0,58
100684,12,8,0,1,196
100684,13,2,0,0,50
100684,14,3,0,0,61
100685,1,4,0,1,107
100685,2,9,1,0,248
100685,3,5,1,0,134
100685,4,10,0,0,275
100685,5,10,0,2,239
100685,6,6,1,2,148
100685,7,9,0,1,199
100685,8,7,0,1,175
100685,9,8,1,0,212
100685,10,9,2,0,215
100685,11,2,0,0,58
100685,12,9,0,0,240
100685,13,11,0,1,287
100685,14,9,0,1,250
100686,1,8,0,1,206
100686,2,8,0,1,209
100686,3,3,1,1,80
100686,4,7,0,0,162
100686,5,7,1,1,157
100686,6,7,0,4,195
100686,7,4,1,1,98
100686,8,10,1,0,260
100686,9,6,2,2,126
100686,10,8,0,0,235
100686,11,10,0,0,257
100686,12,10,1,0,274
100686,13,14,0,2,342
100686,14,5,1,0,130
100687,1,8,0,3,225
100687,2,12,1,1,347
100687,3,15,1,2,420
100687,4,12,1,2,289
100687,5,7,2,3,205
100687,6,5,1,1,132
100687,7,6,0,1,166
100687,8,11,1,1,308
100687,9,7,0,0,196
100687,10,10,1,1,235
100687,11,10,1,1,268
100687,12,6,0,0,173
100687,13,8,2,2,177
100687,14,15,1,1,404
100688,1,1,0,0,17
100688,2,1,0,0,1
100688,3,4,1,0,130
100688,4,3,0,0,83
100688,5,2,0,0,47
100688,6,1,0,0,21
100688,7,1,0,0,28
100688,8,1,0,0,0
100689,1,6,0,0,173
100689,2,9,0,2,230
100689,3,7,1,2,161
100689,4,6,1,1,173
100689,5,11,1,1,312
100689,6,9,1,1,233
100689,7,11,1,2,302
100689,8,7,0,0,157
100689,9,8,1,2,225
100689,10,14,1,2,350
100689,11,13,1,0,358
100689,12,12,1,4,337
100689,13,9,1,2,219
100689,14,6,0,5,132
100690,1,6,1,1,166
100690,2,6,0,0,153
100690,3,7,0,1,207
100690,4,7,0,1,206
100690,5,6,0,3,134
100690,6,1,1,0,18
100690,7,2,0,1,54
100690,8,7,0,0,162
100690,9,2,0,0,55
100690,10,6,2,2,148
100690,11,3,0,1,104
100690,12,7,1,1,187
100690,13,7,0,0,147
100690,14,5,0,0,83
100691,1,1,0,0,59
100691,2,9,0,0,246
100691,3,3,0,0,84
100691,4,5,1,0,121
100691,5,2,0,0,39
100691,6,11,0,1,263
100691,7,7,0,0,214
100691,8,5,0,0,135
100691,9,2,0,1,51
100691,10,5,0,0,140
100691,11,4,2,0,107
100691,12,1,0,2,3
100691,13,2,0,1,22
100691,14,6,1,2,161
100692,1,5,0,1,138
100692,2,3,1,0,89
100692,3,7,0,0,146
100692,4,5,0,1,151
100692,5,4,0,0,118
100692,6,1,0,0,32
100692,7,1,0,0,42
100692,8,2,1,1,57
100692,9,4,0,0,81
100692,10,5,0,0,125
100692,11,4,0,0,115
100692,12,3,0,0,87
100692,13,8,1,1,224
100692,14,9,1,1,221
100693,1,2,0,3,69
100693,2,6,0,0,161
100693,3,2,1,0,66
100693,4,4,0,0,123
100693,5,3,1,3,84
100693,6,7,1,0,200
100694,1,2,0,0,58
100694,2,6,0,1,171
100694,3,3,0,0,131
100694,4,6,1,0,134
100694,5,7,0,0,151
100694,6,5,0,0,150
100694,7,6,0,1,168
100694,8,3,0,0,106
100694,9,1,0,0,42
100694,10,4,0,1,116
100694,11,2,0,1,76
100694,12,4,0,0,116
100694,13,1,0,1,19
100694,14,2,0,0,68
100695,1,3,0,0,74
100695,2,5,1,1,117
100695,3,3,0,0,94
100695,4,4,0,0,83
100695,5,3,0,1,105
100695,6,2,0,1,28
100695,7,6,0,0,133
100695,8,1,0,0,24
100695,9,2,0,0,61
100695,10,2,0,1,53
100695,11,2,1,1,72
100695,12,0,1,2,0
100695,13,4,0,1,141
100695,14,5,0,0,130
100696,1,2,0,2,30
100696,2,6,0,1,152
100696,3,0,1,0,18
100696,4,6,0,0,156
100696,5,4,0,1,114
100696,6,3,1,0,73
100696,7,5,0,1,90
100696,8,4,0,1,114
100696,9,1,1,1,0
100696,10,3,0,1,81
100696,11,4,1,2,104
100696,12,4,1,2,90
100696,13,3,1,0,96
100696,14,5,1,0,141
100697,1,2,0,0,37
100697,2,3,0,0,35
100697,3,3,1,0,54
100697,4,1,0,0,32
100697,5,3,0,0,103
100697,6,3,0,0,62
100697,7,2,0,0,56
100697,8,3,0,0,86
100697,9,0,1,0,15
100697,10,5,0,0,123
100697,11,2,0,0,61
100697,12,2,0,0,37
100697,13,2,0,0,46
100697,14,0,1,0,16
100698,1,3,2,0,97
100698,2,2,1,0,57
100698,3,4,0,0,112
100698,4,1,0,0,20
100698,5,5,0,0,137
100698,6,2,0,1,77
100698,7,1,0,1,31
100698,8,3,0,1,99
100698,9,6,0,0,156
100698,10,6,0,0,141
100698,11,2,1,0,64
100698,12,3,0,0,70
100698,13,2,1,0,66
100698,14,2,0,1,28
100699,1,16,2,1,411
100699,2,22,0,0,570
100699,3,28,1,0,733
100699,4,24,1,2,585
100699,5,19,2,0,477
100699,6,16,2,3,410
100699,7,21,2,1,563
100699,8,22,2,3,564
100699,9,10,1,2,264
100699,10,13,1,0,327
100699,11,19,1,2,502
100699,12,15,2,1,375
100699,13,13,1,3,319
100699,14,24,0,0,617
100700,1,1,0,0,47
100700,2,2,0,0,36
100700,3,0,0,0,29
100700,4,1,0,0,33
100700,5,0,0,0,45
100700,6,1,0,0,53
100700,7,2,0,0,59
100700,8,2,0,0,35
100700,9,1,0,0,48
100700,10,2,0,0,77
100700,11,2,0,0,41
100700,12,1,0,0,0
100700,13,0,0,0,0
100700,14,0,0,0,24
100701,1,5,1,0,149
100701,2,2,1,0,43
100701,3,9,1,0,258
100701,4,3,0,0,75
100701,5,7,0,0,164
100701,6,8,0,0,221
100701,7,6,0,0,172
100701,8,3,0,1,93
100701,9,8,1,0,225
100701,10,5,0,2,143
100701,11,7,0,0,187
100701,12,2,1,0,46
100701,13,6,2,0,138
100701,14,8,1,1,208
100702,1,0,0,0,0
100702,2,1,0,0,20
100702,3,0,0,0,0
100702,4,2,0,0,65
100702,5,1,0,0,3
100702,6,1,0,0,33
100702,7,0,0,0,12
100702,8,0,0,0,0
100702,9,0,0,0,0
100702,10,1,0,0,43
100702,11,0,0,0,0
100702,12,0,0,0,9
100702,13,1,0,0,12
100702,14,0,0,0,0
100703,1,3,0,1,90
100703,2,6,0,0,126
100703,3,1,0,1,11
100703,4,1,0,0,0
100703,5,3,0,0,119
100703,6,5,0,0,113
100703,7,1,0,0,8
100703,8,2,0,0,50
100703,9,4,1,1,109
100703,10,1,0,0,59
100703,11,4,1,0,61
100703,12,1,0,1,28
100703,13,2,0,1,62
100703,14,1,0,0,33
100704,1,4,0,0,104
100704,2,3,0,1,83
100704,3,4,0,0,67
100704,4,5,0,1,124
100704,5,2,0,0,75
100704,6,7,0,0,168
100704,7,1,0,0,27
100704,8,1,0,3,22
100705,1,5,2,0,113
100705,2,7,1,0,165
100705,3,8,2,2,204
100705,4,7,0,4,159
100705,5,4,1,0,122
100705,6,3,0,1,95
100705,7,3,0,1,97
100705,8,6,0,2,141
100705,9,4,0,1,118
100705,10,10,0,0,244
100705,11,9,1,0,239
100705,12,5,0,0,129
100705,13,7,1,0,159
100705,14,6,1,1,134
100706,1,7,0,0,172
100706,2,5,1,1,163
100706,3,3,2,1,89
100706,4,8,1,0,206
100706,5,4,0,0,92
100706,6,5,0,0,126
100706,7,5,1,1,124
100706,8,3,0,1,74
100706,9,6,1,1,156
