student_id,course_code,term,final_grade,passed
100377,EC101,2026-T3,56.2,True
100377,EC102,2026-T3,51.7,True
100377,MA110,2026-T3,34.0,False
100377,DS100,2026-T3,51.9,True
100378,EC101,2024-T3,79.8,True
100378,EC102,2024-T3,75.7,True
100378,MA110,2024-T3,60.1,True
100378,DS100,2024-T3,63.7,True
100379,PS101,2024-T3,67.8,True
100379,PS102,2024-T3,60.6,True
100379,ST110,2024-T3,35.5,False
100379,DS100,2024-T3,60.6,True
100380,EC101,2026-T3,76.5,True
100380,EC102,2026-T3,62.8,True
100380,MA110,2026-T3,26.7,False
100380,DS100,2026-T3,67.2,True
100381,CS101,2024-T3,72.3,True
100381,CS102,2024-T3,58.9,True
100381,MA110,2024-T3,58.5,True
100381,DS100,2024-T3,61.7,True
100382,BI101,2025-T3,58.6,True
100382,BI102,2025-T3,59.8,True
100382,CH110,2025-T3,42.9,False
100382,DS100,2025-T3,69.4,True
100383,BI101,2025-T3,73.3,True
100383,BI102,2025-T3,70.3,True
100383,CH110,2025-T3,34.3,False
100383,DS100,2025-T3,62.3,True
100384,CS101,2024-T3,49.0,False
100384,CS102,2024-T3,52.0,True
100384,DS100,2024-T3,65.3,True
100385,BI101,2026-T3,63.0,True
100385,BI102,2026-T3,47.4,False
100385,CH110,2026-T3,49.8,False
100385,DS100,2026-T3,51.5,True
100386,EC101,2026-T3,48.7,False
100386,EC102,2026-T3,63.4,True
100386,DS100,2026-T3,65.8,True
100387,CS101,2026-T3,41.0,False
100387,CS102,2026-T3,42.5,False
100387,MA110,2026-T3,32.9,False
100387,DS100,2026-T3,54.2,True
100388,EC101,2024-T3,53.7,True
100388,EC102,2024-T3,71.2,True
100388,MA110,2024-T3,50.1,True
100388,DS100,2024-T3,57.5,True
100389,PS101,2026-T3,66.0,True
100389,PS102,2026-T3,50.8,True
100389,ST110,2026-T3,44.2,False
100389,DS100,2026-T3,60.6,True
100390,EC101,2024-T3,78.2,True
100390,EC102,2024-T3,54.3,True
100390,MA110,2024-T3,43.0,False
100390,DS100,2024-T3,67.7,True
100391,BI101,2026-T3,71.9,True
100391,BI102,2026-T3,72.5,True
100391,CH110,2026-T3,65.1,True
100391,DS100,2026-T3,75.8,True
100392,PS101,2024-T3,68.0,True
100392,PS102,2024-T3,54.8,True
100392,ST110,2024-T3,49.9,False
100392,DS100,2024-T3,72.3,True
100393,EC101,2026-T3,82.4,True
100393,EC102,2026-T3,55.9,True
100393,MA110,2026-T3,38.6,False
100393,DS100,2026-T3,80.8,True
100394,CS101,2026-T3,72.1,True
100394,CS102,2026-T3,79.8,True
100394,MA110,2026-T3,46.2,False
100394,DS100,2026-T3,55.2,True
100395,CS101,2026-T3,77.8,True
100395,CS102,2026-T3,42.8,False
100395,DS100,2026-T3,65.8,True
100396,BI101,2026-T3,80.7,True
100396,BI102,2026-T3,73.8,True
100396,CH110,2026-T3,52.8,True
100396,DS100,2026-T3,67.0,True
100397,BI101,2024-T3,57.9,True
100397,BI102,2024-T3,60.1,True
100397,CH110,2024-T3,29.6,False
100397,DS100,2024-T3,48.6,False
100398,EC101,2025-T3,70.8,True
100398,EC102,2025-T3,73.7,True
100398,MA110,2025-T3,59.3,True
100398,DS100,2025-T3,58.0,True
100399,CS101,2026-T3,69.0,True
100399,CS102,2026-T3,54.9,True
100399,MA110,2026-T3,42.5,False
100399,DS100,2026-T3,68.0,True
100400,BI101,2025-T3,67.9,True
100400,BI102,2025-T3,72.6,True
100400,CH110,2025-T3,43.3,False
100400,DS100,2025-T3,67.8,True
100401,CS101,2024-T3,57.5,True
100401,CS102,2024-T3,44.0,False
100401,DS100,2024-T3,65.0,True
100402,CS101,2024-T3,52.5,True
100402,CS102,2024-T3,42.8,False
100402,MA110,2024-T3,36.8,False
100402,DS100,2024-T3,53.6,True
100403,BI101,2026-T3,56.1,True
100403,BI102,2026-T3,66.1,True
100403,CH110,2026-T3,41.5,False
100403,DS100,2026-T3,59.2,True
100404,EC101,2026-T3,67.6,True
100404,EC102,2026-T3,73.1,True
100404,DS100,2026-T3,66.7,True
100405,PS101,2024-T3,73.1,True
100405,PS102,2024-T3,59.9,True
100405,ST110,2024-T3,42.7,False
100405,DS100,2024-T3,80.5,True
100406,BI101,2025-T3,59.0,True
100406,BI102,2025-T3,53.2,True
100406,CH110,2025-T3,43.4,False
100406,DS100,2025-T3,51.8,True
100407,CS101,2026-T3,51.0,True
100407,CS102,2026-T3,49.1,False
100407,MA110,2026-T3,33.8,False
100407,DS100,2026-T3,33.1,False
100408,CS101,2026-T3,75.5,True
100408,CS102,2026-T3,76.1,True
100408,MA110,2026-T3,36.7,False
100408,DS100,2026-T3,65.6,True
100409,PS101,2026-T3,49.9,False
100409,PS102,2026-T3,56.0,True
100409,ST110,2026-T3,37.7,False
100409,DS100,2026-T3,52.2,True
100410,CS101,2025-T3,65.9,True
100410,CS102,2025-T3,65.9,True
100410,MA110,2025-T3,44.6,False
100410,DS100,2025-T3,74.3,True
100411,EC101,2025-T3,59.0,True
100411,EC102,2025-T3,61.4,True
100411,MA110,2025-T3,59.9,True
100411,DS100,2025-T3,60.7,True
100412,BI101,2024-T3,58.4,True
100412,BI102,2024-T3,49.1,False
100412,DS100,2024-T3,55.9,True
100413,BI101,2025-T3,27.6,False
100413,BI102,2025-T3,38.2,False
100413,DS100,2025-T3,42.8,False
100414,BI101,2024-T3,80.1,True
100414,BI102,2024-T3,59.8,True
100414,CH110,2024-T3,58.4,True
100414,DS100,2024-T3,64.3,True
100415,EC101,2025-T3,56.4,True
100415,EC102,2025-T3,61.2,True
100415,MA110,2025-T3,41.0,False
100415,DS100,2025-T3,42.5,False
100416,EC101,2025-T3,63.4,True
100416,EC102,2025-T3,62.4,True
100416,MA110,2025-T3,48.2,False
100416,DS100,2025-T3,60.8,True
100417,BI101,2025-T3,53.2,True
100417,BI102,2025-T3,55.9,True
100417,DS100,2025-T3,63.0,True
100418,PS101,2026-T3,68.9,True
100418,PS102,2026-T3,45.5,False
100418,ST110,2026-T3,52.3,True
100418,DS100,2026-T3,56.7,True
100419,BI101,2026-T3,41.6,False
100419,BI102,2026-T3,60.5,True
100419,DS100,2026-T3,52.4,True
100420,EC101,2025-T3,60.6,True
100420,EC102,2025-T3,53.1,True
100420,MA110,2025-T3,26.7,False
100420,DS100,2025-T3,85.7,True
100421,BI101,2024-T3,70.6,True
100421,BI102,2024-T3,69.8,True
100421,CH110,2024-T3,37.1,False
100421,DS100,2024-T3,65.9,True
100422,CS101,2024-T3,77.2,True
100422,CS102,2024-T3,63.3,True
100422,MA110,2024-T3,54.7,True
100422,DS100,2024-T3,65.3,True
100423,EC101,2026-T3,44.3,False
100423,EC102,2026-T3,45.9,False
100423,MA110,2026-T3,20.8,False
100423,DS100,2026-T3,45.5,False
100424,EC101,2024-T3,62.5,True
100424,EC102,2024-T3,76.0,True
100424,MA110,2024-T3,55.0,True
100424,DS100,2024-T3,71.4,True
100425,PS101,2026-T3,76.8,True
100425,PS102,2026-T3,83.5,True
100425,ST110,2026-T3,76.1,True
100425,DS100,2026-T3,78.2,True
100426,CS101,2026-T3,62.1,True
100426,CS102,2026-T3,57.5,True
100426,MA110,2026-T3,38.8,False
100426,DS100,2026-T3,49.5,False
100427,BI101,2024-T3,67.8,True
100427,BI102,2024-T3,62.5,True
100427,DS100,2024-T3,53.4,True
100428,CS101,2024-T3,46.5,False
100428,CS102,2024-T3,50.1,True
100428,DS100,2024-T3,49.1,False
100429,CS101,2025-T3,62.9,True
100429,CS102,2025-T3,66.7,True
100429,MA110,2025-T3,39.3,False
100429,DS100,2025-T3,69.4,True
100430,PS101,2026-T3,61.7,True
100430,PS102,2026-T3,63.1,True
100430,DS100,2026-T3,62.6,True
100431,EC101,2026-T3,56.3,True
100431,EC102,2026-T3,49.3,False
100431,MA110,2026-T3,45.2,False
100431,DS100,2026-T3,66.4,True
100432,CS101,2024-T3,42.1,False
100432,CS102,2024-T3,44.2,False
100432,MA110,2024-T3,38.6,False
100432,DS100,2024-T3,57.0,True
100433,CS101,2025-T3,86.5,True
100433,CS102,2025-T3,61.8,True
100433,MA110,2025-T3,34.0,False
100433,DS100,2025-T3,60.3,True
100434,PS101,2024-T3,81.2,True
100434,PS102,2024-T3,62.9,True
100434,ST110,2024-T3,47.7,False
100434,DS100,2024-T3,60.4,True
100435,BI101,2024-T3,62.9,True
100435,BI102,2024-T3,60.9,True
100435,CH110,2024-T3,42.5,False
100435,DS100,2024-T3,57.3,True
100436,BI101,2024-T3,57.0,True
100436,BI102,2024-T3,60.9,True
100436,CH110,2024-T3,45.7,False
100436,DS100,2024-T3,61.2,True
100437,PS101,2025-T3,56.7,True
100437,PS102,2025-T3,60.8,True
100437,DS100,2025-T3,70.0,True
100438,BI101,2025-T3,76.7,True
100438,BI102,2025-T3,58.4,True
100438,CH110,2025-T3,52.0,True
100438,DS100,2025-T3,79.2,True
100439,BI101,2026-T3,64.5,True
100439,BI102,2026-T3,46.9,False
100439,CH110,2026-T3,43.7,False
100439,DS100,2026-T3,67.6,True
100440,EC101,2026-T3,60.6,True
100440,EC102,2026-T3,51.8,True
100440,DS100,2026-T3,65.6,True
100441,CS101,2025-T3,60.1,True
100441,CS102,2025-T3,46.1,False
100441,MA110,2025-T3,32.8,False
100441,DS100,2025-T3,74.5,True
100442,EC101,2026-T3,54.6,True
100442,EC102,2026-T3,55.7,True
100442,MA110,2026-T3,50.5,True
100442,DS100,2026-T3,56.9,True
100443,PS101,2024-T3,63.8,True
100443,PS102,2024-T3,67.6,True
100443,ST110,2024-T3,57.1,True
100443,DS100,2024-T3,72.2,True
100444,CS101,2026-T3,72.0,True
100444,CS102,2026-T3,52.9,True
100444,MA110,2026-T3,51.4,True
100444,DS100,2026-T3,62.1,True
100445,CS101,2024-T3,70.8,True
100445,CS102,2024-T3,55.6,True
100445,MA110,2024-T3,64.1,True
100445,DS100,2024-T3,70.0,True
100446,PS101,2026-T3,66.4,True
100446,PS102,2026-T3,81.4,True
100446,ST110,2026-T3,55.2,True
100446,DS100,2026-T3,64.7,True
100447,EC101,2025-T3,55.1,True
100447,EC102,2025-T3,58.3,True
100447,MA110,2025-T3,43.6,False
100447,DS100,2025-T3,54.5,True
100448,EC101,2024-T3,54.1,True
100448,EC102,2024-T3,55.7,True
100448,MA110,2024-T3,42.5,False
100448,DS100,2024-T3,64.2,True
100449,EC101,2024-T3,69.0,True
100449,EC102,2024-T3,75.5,True
100449,MA110,2024-T3,51.9,True
100449,DS100,2024-T3,64.9,True
100450,BI101,2025-T3,71.4,True
100450,BI102,2025-T3,56.0,True
100450,CH110,2025-T3,46.3,False
100450,DS100,2025-T3,72.5,True
100451,PS101,2025-T3,61.5,True
100451,PS102,2025-T3,44.7,False
100451,ST110,2025-T3,41.5,False
100451,DS100,2025-T3,38.9,False
100452,EC101,2025-T3,57.6,True
100452,EC102,2025-T3,63.9,True
100452,DS100,2025-T3,81.5,True
100453,BI101,2026-T3,50.7,True
100453,BI102,2026-T3,50.9,True
100453,DS100,2026-T3,72.0,True
100454,CS101,2024-T3,64.9,True
100454,CS102,2024-T3,48.9,False
100454,MA110,2024-T3,49.5,False
100454,DS100,2024-T3,69.6,True
100455,PS101,2025-T3,63.2,True
100455,PS102,2025-T3,52.6,True
100455,ST110,2025-T3,43.3,False
100455,DS100,2025-T3,49.5,False
100456,EC101,2026-T3,70.8,True
100456,EC102,2026-T3,75.5,True
100456,MA110,2026-T3,46.7,False
100456,DS100,2026-T3,93.0,True
100457,PS101,2026-T3,86.9,True
100457,PS102,2026-T3,76.0,True
100457,ST110,2026-T3,43.2,False
100457,DS100,2026-T3,84.9,True
100458,CS101,2025-T3,68.0,True
100458,CS102,2025-T3,86.9,True
100458,MA110,2025-T3,51.6,True
100458,DS100,2025-T3,72.6,True
100459,BI101,2026-T3,71.8,True
100459,BI102,2026-T3,85.7,True
100459,DS100,2026-T3,77.2,True
100460,EC101,2024-T3,37.5,False
100460,EC102,2024-T3,42.0,False
100460,MA110,2024-T3,36.8,False
100460,DS100,2024-T3,60.8,True
100461,EC101,2025-T3,58.6,True
100461,EC102,2025-T3,54.7,True
100461,MA110,2025-T3,41.4,False
100461,DS100,2025-T3,56.2,True
100462,CS101,2026-T3,54.0,True
100462,CS102,2026-T3,54.5,True
100462,MA110,2026-T3,25.1,False
100462,DS100,2026-T3,51.0,True
100463,CS101,2025-T3,66.7,True
100463,CS102,2025-T3,58.2,True
100463,MA110,2025-T3,57.1,True
100463,DS100,2025-T3,67.4,True
100464,CS101,2026-T3,56.6,True
100464,CS102,2026-T3,49.5,False
100464,MA110,2026-T3,45.9,False
100464,DS100,2026-T3,69.9,True
100465,EC101,2024-T3,62.0,True
100465,EC102,2024-T3,53.3,True
100465,MA110,2024-T3,48.7,False
100465,DS100,2024-T3,66.1,True
100466,EC101,2024-T3,58.5,True
100466,EC102,2024-T3,72.1,True
100466,DS100,2024-T3,50.0,True
100467,CS101,2026-T3,68.7,True
100467,CS102,2026-T3,53.4,True
100467,MA110,2026-T3,51.2,True
100467,DS100,2026-T3,65.8,True
100468,BI101,2025-T3,68.1,True
100468,BI102,2025-T3,53.2,True
100468,CH110,2025-T3,36.0,False
100468,DS100,2025-T3,80.9,True
100469,CS101,2026-T3,72.4,True
100469,CS102,2026-T3,69.3,True
100469,MA110,2026-T3,32.9,False
100469,DS100,2026-T3,69.7,True
100470,BI101,2025-T3,78.8,True
100470,BI102,2025-T3,85.0,True
100470,CH110,2025-T3,37.5,False
100470,DS100,2025-T3,60.8,True
100471,EC101,2026-T3,52.0,True
100471,EC102,2026-T3,57.9,True
100471,MA110,2026-T3,36.2,False
100471,DS100,2026-T3,53.2,True
100472,EC101,2024-T3,63.2,True
100472,EC102,2024-T3,72.7,True
100472,DS100,2024-T3,75.5,True
100473,CS101,2024-T3,66.1,True
100473,CS102,2024-T3,66.1,True
100473,MA110,2024-T3,41.4,False
100473,DS100,2024-T3,68.8,True
100474,PS101,2024-T3,78.7,True
100474,PS102,2024-T3,64.9,True
100474,ST110,2024-T3,43.4,False
100474,DS100,2024-T3,51.0,True
100475,BI101,2026-T3,55.5,True
100475,BI102,2026-T3,53.8,True
100475,CH110,2026-T3,42.4,False
100475,DS100,2026-T3,53.7,True
100476,BI101,2026-T3,40.8,False
100476,BI102,2026-T3,50.9,True
100476,CH110,2026-T3,18.5,False
100476,DS100,2026-T3,37.3,False
100477,PS101,2026-T3,52.3,True
100477,PS102,2026-T3,65.6,True
100477,ST110,2026-T3,56.9,True
100477,DS100,2026-T3,58.9,True
100478,BI101,2024-T3,74.9,True
100478,BI102,2024-T3,67.9,True
100478,CH110,2024-T3,38.6,False
100478,DS100,2024-T3,47.0,False
100479,CS101,2024-T3,73.4,True
100479,CS102,2024-T3,49.3,False
100479,MA110,2024-T3,40.7,False
100479,DS100,2024-T3,70.2,True
100480,BI101,2025-T3,72.9,True
100480,BI102,2025-T3,64.0,True
100480,CH110,2025-T3,33.7,False
100480,DS100,2025-T3,72.2,True
100481,EC101,2024-T3,45.5,False
100481,EC102,2024-T3,42.9,False
100481,MA110,2024-T3,19.2,False
100481,DS100,2024-T3,54.4,True
100482,CS101,2026-T3,55.4,True
100482,CS102,2026-T3,72.4,True
100482,MA110,2026-T3,61.4,True
100482,DS100,2026-T3,57.3,True
100483,PS101,2025-T3,65.3,True
100483,PS102,2025-T3,64.8,True
100483,ST110,2025-T3,39.5,False
100483,DS100,2025-T3,88.7,True
100484,CS101,2026-T3,46.7,False
100484,CS102,2026-T3,47.0,False
100484,MA110,2026-T3,54.5,True
100484,DS100,2026-T3,66.7,True
100485,BI101,2026-T3,58.7,True
100485,BI102,2026-T3,53.4,True
100485,CH110,2026-T3,28.6,False
100485,DS100,2026-T3,50.3,True
100486,BI101,2024-T3,45.3,False
100486,BI102,2024-T3,39.3,False
100486,CH110,2024-T3,35.5,False
100486,DS100,2024-T3,49.1,False
100487,EC101,2026-T3,57.7,True
100487,EC102,2026-T3,65.4,True
100487,MA110,2026-T3,44.4,False
100487,DS100,2026-T3,73.2,True
100488,CS101,2025-T3,58.0,True
100488,CS102,2025-T3,54.3,True
100488,MA110,2025-T3,31.7,False
100488,DS100,2025-T3,56.6,True
100489,EC101,2026-T3,62.8,True
100489,EC102,2026-T3,74.9,True
100489,DS100,2026-T3,60.6,True
100490,EC101,2026-T3,63.2,True
100490,EC102,2026-T3,54.2,True
100490,DS100,2026-T3,56.8,True
100491,CS101,2026-T3,86.7,True
100491,CS102,2026-T3,78.8,True
100491,MA110,2026-T3,58.6,True
100491,DS100,2026-T3,74.2,True
100492,BI101,2025-T3,47.5,False
100492,BI102,2025-T3,74.4,True
100492,CH110,2025-T3,19.8,False
100492,DS100,2025-T3,46.6,False
100493,CS101,2025-T3,71.2,True
100493,CS102,2025-T3,51.2,True
100493,MA110,2025-T3,50.8,True
100493,DS100,2025-T3,55.1,True
100494,CS101,2025-T3,62.0,True
100494,CS102,2025-T3,51.4,True
100494,MA110,2025-T3,29.4,False
100494,DS100,2025-T3,48.6,False
100495,PS101,2025-T3,88.7,True
100495,PS102,2025-T3,79.9,True
100495,ST110,2025-T3,35.6,False
100495,DS100,2025-T3,74.3,True
100496,BI101,2025-T3,80.7,True
100496,BI102,2025-T3,71.2,True
100496,CH110,2025-T3,53.2,True
100496,DS100,2025-T3,65.9,True
100497,EC101,2025-T3,50.1,True
100497,EC102,2025-T3,59.3,True
100497,MA110,2025-T3,40.1,False
100497,DS100,2025-T3,61.9,True
100498,CS101,2024-T3,56.4,True
100498,CS102,2024-T3,45.5,False
100498,DS100,2024-T3,63.0,True
100499,BI101,2026-T3,60.1,True
100499,BI102,2026-T3,56.9,True
100499,CH110,2026-T3,34.3,False
100499,DS100,2026-T3,52.1,True
100500,PS101,2026-T3,76.1,True
100500,PS102,2026-T3,62.3,True
100500,ST110,2026-T3,53.3,True
100500,DS100,2026-T3,80.9,True
100501,CS101,2025-T3,72.9,True
100501,CS102,2025-T3,79.3,True
100501,MA110,2025-T3,38.1,False
100501,DS100,2025-T3,60.6,True
100502,EC101,2024-T3,66.3,True
100502,EC102,2024-T3,54.5,True
100502,MA110,2024-T3,56.2,True
100502,DS100,2024-T3,78.1,True
100503,BI101,2025-T3,62.0,True
100503,BI102,2025-T3,57.0,True
100503,DS100,2025-T3,55.3,True
100504,BI101,2026-T3,51.8,True
100504,BI102,2026-T3,62.3,True
100504,CH110,2026-T3,20.0,False
100504,DS100,2026-T3,73.0,True
100505,PS101,2024-T3,63.5,True
100505,PS102,2024-T3,68.9,True
100505,ST110,2024-T3,29.4,False
100505,DS100,2024-T3,71.8,True
100506,CS101,2026-T3,66.5,True
100506,CS102,2026-T3,48.4,False
100506,MA110,2026-T3,35.9,False
100506,DS100,2026-T3,66.2,True
100507,PS101,2025-T3,81.3,True
100507,PS102,2025-T3,63.6,True
100507,ST110,2025-T3,33.5,False
100507,DS100,2025-T3,51.3,True
100508,EC101,2024-T3,42.6,False
100508,EC102,2024-T3,57.2,True
100508,MA110,2024-T3,48.1,False
100508,DS100,2024-T3,46.1,False
100509,CS101,2024-T3,65.5,True
100509,CS102,2024-T3,60.9,True
100509,MA110,2024-T3,63.5,True
100509,DS100,2024-T3,100.0,True
100510,CS101,2025-T3,62.8,True
100510,CS102,2025-T3,51.7,True
100510,DS100,2025-T3,57.3,True
100511,CS101,2024-T3,80.8,True
100511,CS102,2024-T3,54.2,True
100511,MA110,2024-T3,56.5,True
100511,DS100,2024-T3,63.6,True
100512,BI101,2024-T3,72.3,True
100512,BI102,2024-T3,75.4,True
100512,CH110,2024-T3,55.0,True
100512,DS100,2024-T3,64.0,True
100513,CS101,2026-T3,67.4,True
100513,CS102,2026-T3,57.3,True
100513,MA110,2026-T3,45.2,False
100513,DS100,2026-T3,70.9,True
100514,EC101,2026-T3,67.6,True
100514,EC102,2026-T3,68.8,True
100514,MA110,2026-T3,41.8,False
100514,DS100,2026-T3,61.6,True
100515,EC101,2026-T3,61.3,True
100515,EC102,2026-T3,53.8,True
100515,MA110,2026-T3,56.2,True
100515,DS100,2026-T3,69.0,True
100516,PS101,2026-T3,66.2,True
100516,PS102,2026-T3,67.9,True
100516,ST110,2026-T3,61.0,True
100516,DS100,2026-T3,74.8,True
100517,PS101,2026-T3,77.3,True
100517,PS102,2026-T3,59.5,True
100517,ST110,2026-T3,63.9,True
100517,DS100,2026-T3,78.7,True
100518,CS101,2024-T3,55.4,True
100518,CS102,2024-T3,46.2,False
100518,DS100,2024-T3,56.1,True
100519,CS101,2025-T3,69.8,True
100519,CS102,2025-T3,82.7,True
100519,MA110,2025-T3,65.3,True
100519,DS100,2025-T3,95.8,True
100520,PS101,2024-T3,61.2,True
100520,PS102,2024-T3,55.7,True
100520,ST110,2024-T3,48.6,False
100520,DS100,2024-T3,55.0,True
100521,BI101,2025-T3,58.9,True
100521,BI102,2025-T3,56.0,True
100521,CH110,2025-T3,20.6,False
100521,DS100,2025-T3,62.6,True
100522,PS101,2025-T3,37.4,False
100522,PS102,2025-T3,48.1,False
100522,ST110,2025-T3,33.6,False
100522,DS100,2025-T3,70.4,True
100523,BI101,2025-T3,77.5,True
100523,BI102,2025-T3,57.2,True
100523,CH110,2025-T3,22.8,False
100523,DS100,2025-T3,68.8,True
100524,CS101,2024-T3,86.6,True
100524,CS102,2024-T3,50.2,True
100524,MA110,2024-T3,60.4,True
100524,DS100,2024-T3,58.3,True
100525,BI101,2025-T3,68.9,True
100525,BI102,2025-T3,64.0,True
100525,CH110,2025-T3,46.2,False
100525,DS100,2025-T3,57.0,True
100526,BI101,2024-T3,75.8,True
100526,BI102,2024-T3,61.7,True
100526,DS100,2024-T3,49.9,False
100527,BI101,2026-T3,72.3,True
100527,BI102,2026-T3,64.5,True
100527,CH110,2026-T3,46.2,False
100527,DS100,2026-T3,86.0,True
100528,EC101,2025-T3,60.7,True
100528,EC102,2025-T3,50.5,True
100528,MA110,2025-T3,31.9,False
100528,DS100,2025-T3,70.8,True
100529,CS101,2026-T3,59.2,True
100529,CS102,2026-T3,52.7,True
100529,MA110,2026-T3,49.9,False
100529,DS100,2026-T3,56.6,True
100530,EC101,2026-T3,55.1,True
100530,EC102,2026-T3,45.2,False
100530,MA110,2026-T3,33.4,False
100530,DS100,2026-T3,64.6,True
100531,CS101,2024-T3,75.6,True
100531,CS102,2024-T3,51.2,True
100531,MA110,2024-T3,32.1,False
100531,DS100,2024-T3,49.7,False
100532,CS101,2026-T3,74.6,True
100532,CS102,2026-T3,44.0,False
100532,MA110,2026-T3,58.2,True
100532,DS100,2026-T3,57.8,True
100533,EC101,2024-T3,63.3,True
100533,EC102,2024-T3,70.1,True
100533,MA110,2024-T3,36.4,False
100533,DS100,2024-T3,70.7,True
100534,BI101,2024-T3,65.5,True
100534,BI102,2024-T3,89.5,True
100534,CH110,2024-T3,39.1,False
100534,DS100,2024-T3,67.2,True
100535,BI101,2024-T3,77.0,True
100535,BI102,2024-T3,63.3,True
100535,CH110,2024-T3,49.7,False
100535,DS100,2024-T3,74.3,True
100536,CS101,2025-T3,83.2,True
100536,CS102,2025-T3,84.7,True
100536,MA110,2025-T3,72.6,True
100536,DS100,2025-T3,85.2,True
100537,EC101,2024-T3,74.9,True
100537,EC102,2024-T3,70.3,True
100537,MA110,2024-T3,59.9,True
100537,DS100,2024-T3,68.1,True
100538,CS101,2025-T3,73.9,True
100538,CS102,2025-T3,91.5,True
100538,MA110,2025-T3,61.4,True
100538,DS100,2025-T3,77.3,True
100539,PS101,2026-T3,77.2,True
100539,PS102,2026-T3,81.8,True
100539,ST110,2026-T3,41.1,False
100539,DS100,2026-T3,55.0,True
100540,CS101,2025-T3,58.5,True
100540,CS102,2025-T3,59.7,True
100540,MA110,2025-T3,46.5,False
100540,DS100,2025-T3,62.4,True
100541,PS101,2024-T3,70.8,True
100541,PS102,2024-T3,64.3,True
100541,ST110,2024-T3,43.5,False
100541,DS100,2024-T3,69.5,True
100542,BI101,2025-T3,69.7,True
100542,BI102,2025-T3,81.9,True
100542,DS100,2025-T3,64.3,True
100543,BI101,2025-T3,44.5,False
100543,BI102,2025-T3,60.2,True
100543,CH110,2025-T3,55.1,True
100543,DS100,2025-T3,69.3,True
100544,CS101,2024-T3,71.9,True
100544,CS102,2024-T3,55.9,True
100544,MA110,2024-T3,37.3,False
100544,DS100,2024-T3,59.9,True
100545,BI101,2024-T3,54.1,True
100545,BI102,2024-T3,41.2,False
100545,DS100,2024-T3,41.9,False
100546,EC101,2026-T3,60.6,True
100546,EC102,2026-T3,64.5,True
100546,MA110,2026-T3,45.2,False
100546,DS100,2026-T3,65.5,True
100547,EC101,2024-T3,55.7,True
100547,EC102,2024-T3,62.0,True
100547,DS100,2024-T3,40.2,False
100548,PS101,2025-T3,60.6,True
100548,PS102,2025-T3,52.5,True
100548,ST110,2025-T3,35.5,False
100548,DS100,2025-T3,59.1,True
100549,EC101,2025-T3,63.4,True
100549,EC102,2025-T3,65.5,True
100549,MA110,2025-T3,40.6,False
100549,DS100,2025-T3,65.5,True
100550,PS101,2026-T3,61.7,True
100550,PS102,2026-T3,69.4,True
100550,DS100,2026-T3,52.7,True
100551,EC101,2026-T3,73.8,True
100551,EC102,2026-T3,56.7,True
100551,MA110,2026-T3,33.2,False
100551,DS100,2026-T3,51.7,True
100552,CS101,2026-T3,61.7,True
100552,CS102,2026-T3,72.9,True
100552,MA110,2026-T3,50.1,True
100552,DS100,2026-T3,61.4,True
100553,PS101,2026-T3,83.9,True
100553,PS102,2026-T3,80.0,True
100553,DS100,2026-T3,70.9,True
100554,EC101,2026-T3,63.6,True
100554,EC102,2026-T3,58.6,True
100554,MA110,2026-T3,47.8,False
100554,DS100,2026-T3,46.1,False
100555,CS101,2026-T3,66.4,True
100555,CS102,2026-T3,63.9,True
100555,MA110,2026-T3,50.8,True
100555,DS100,2026-T3,65.8,True
100556,PS101,2025-T3,64.7,True
100556,PS102,2025-T3,58.8,True
100556,DS100,2025-T3,50.8,True
100557,BI101,2025-T3,52.7,True
100557,BI102,2025-T3,58.6,True
100557,CH110,2025-T3,31.0,False
100557,DS100,2025-T3,52.4,True
100558,CS101,2025-T3,45.3,False
100558,CS102,2025-T3,57.9,True
100558,DS100,2025-T3,60.7,True
100559,EC101,2025-T3,65.7,True
100559,EC102,2025-T3,67.5,True
100559,MA110,2025-T3,42.8,False
100559,DS100,2025-T3,66.9,True
100560,CS101,2025-T3,63.7,True
100560,CS102,2025-T3,52.0,True
100560,MA110,2025-T3,43.2,False
100560,DS100,2025-T3,54.8,True
100561,CS101,2026-T3,81.6,True
100561,CS102,2026-T3,49.1,False
100561,MA110,2026-T3,52.3,True
100561,DS100,2026-T3,86.2,True
100562,PS101,2026-T3,60.8,True
100562,PS102,2026-T3,78.0,True
100562,DS100,2026-T3,61.1,True
100563,CS101,2026-T3,75.7,True
100563,CS102,2026-T3,71.9,True
100563,MA110,2026-T3,55.7,True
100563,DS100,2026-T3,81.3,True
100564,EC101,2026-T3,62.9,True
100564,EC102,2026-T3,75.8,True
100564,MA110,2026-T3,33.6,False
100564,DS100,2026-T3,61.8,True
100565,EC101,2024-T3,60.0,True
100565,EC102,2024-T3,76.9,True
100565,DS100,2024-T3,66.8,True
100566,CS101,2024-T3,48.8,False
100566,CS102,2024-T3,71.9,True
100566,MA110,2024-T3,38.7,False
100566,DS100,2024-T3,62.7,True
100567,BI101,2026-T3,61.5,True
100567,BI102,2026-T3,50.4,True
100567,DS100,2026-T3,57.9,True
100568,CS101,2025-T3,66.6,True
100568,CS102,2025-T3,58.3,True
100568,MA110,2025-T3,57.2,True
100568,DS100,2025-T3,68.7,True
100569,EC101,2025-T3,66.7,True
100569,EC102,2025-T3,65.2,True
100569,DS100,2025-T3,66.0,True
