student_id,programme,entry_cohort,entry_score,study_mode,age_at_entry,first_generation
101170,Economics,2025,61.7,Full-time,21,False
101171,Biology,2026,77.6,Full-time,21,False
101172,Economics,2024,65.1,Full-time,21,False
101173,Psychology,2026,72.6,Full-time,20,False
101174,Economics,2024,71.2,Full-time,18,False
101175,Psychology,2026,47.7,Full-time,18,False
101176,Economics,2024,58.5,Full-time,22,False
101177,Economics,2026,64.1,Full-time,20,False
101178,Psychology,2025,58.2,Full-time,19,True
101179,Biology,2026,69.7,Full-time,23,True
101180,Economics,2026,71.0,Full-time,20,True
101181,Psychology,2025,61.3,Full-time,18,False
101182,Biology,2026,65.0,Full-time,19,True
101183,Computer Science,2025,70.8,Full-time,19,False
101184,Computer Science,2025,59.1,Full-time,23,False
101185,Economics,2025,69.9,Full-time,18,False
101186,Economics,2026,65.6,Full-time,19,True
101187,Psychology,2025,67.5,Full-time,23,False
101188,Economics,2025,69.4,Full-time,18,False
101189,Biology,2025,60.5,Full-time,21,False
101190,Biology,2024,66.3,Full-time,19,False
101191,Computer Science,2025,76.1,Full-time,20,False
101192,Computer Science,2025,66.5,Full-time,19,False
101193,Computer Science,2026,77.8,Full-time,18,True
101194,Biology,2024,75.0,Full-time,21,False
101195,Economics,2024,73.6,Full-time,20,True
101196,Computer Science,2025,35.0,Full-time,19,False
101197,Biology,2025,65.1,Full-time,17,True
101198,Computer Science,2025,60.4,Full-time,18,False
101199,Biology,2026,60.1,Part-time,33,False
101200,Psychology,2025,53.9,Full-time,21,True
